"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 30 15:39:04 BRT 2021","Tue Mar 30 15:40:18 BRT 2021","74251","","HHRP.Results","","COSD_Tests.Tests.HHRPResults","VerifyFilterAndReset","VerifyFilterAndReset","Verify Filter and Reset
"
"passed","Tue Mar 30 16:54:22 BRT 2021","Tue Mar 30 16:54:53 BRT 2021","30691","","LogOn","","COSD_Tests.Tests.LogOn","LogOnValidUsernameValidPasswordIsAccepted","LogOnValidUsernameValidPasswordIsAccepted","Log On valid user name, valid password is accepted
"
"passed","Tue Mar 30 14:59:10 BRT 2021","Tue Mar 30 15:00:40 BRT 2021","90768","","HHRP.Distance","","COSD_Tests.Tests.HHRPDistance","HHRPDistanceRowWithDistanceInFirstBoxOnlyPasses","HHRPDistanceRowWithDistanceInFirstBoxOnlyPasses","hhrp distance, row with distance in first box only passes
"
"failed","Tue Mar 30 15:28:48 BRT 2021","Tue Mar 30 15:30:18 BRT 2021","90792","","HHRP.Refine","","COSD_Tests.Tests.HHRPRefine","RefinementRunWithSingleRefinementRuns","RefinementRunWithSingleRefinementRuns","Refinement run with single refinement runs
"
"failed","Tue Mar 30 16:49:57 BRT 2021","Tue Mar 30 16:50:42 BRT 2021","44786","","HHRP.Run","","COSD_Tests.Tests.HHRPRun","VerifyPriortizationRunChangeToxictyTable","VerifyPriortizationRunChangeToxictyTable","Verify prioritization run, change toxicty table table
"
"failed","Tue Mar 30 12:51:10 BRT 2021","Tue Mar 30 12:52:27 BRT 2021","77393","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_WizInviteUsers","CheckNotAdminAccess_WizInviteUsers","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 16:53:33 BRT 2021","Tue Mar 30 16:53:59 BRT 2021","25998","","LogOn","","COSD_Tests.Tests.LogOn","SignWithValidUsernameNoPasswordIsRejected","SignWithValidUsernameNoPasswordIsRejected","Sign with valid username, no password is rejected
"
"passed","Tue Mar 30 10:51:59 BRT 2021","Tue Mar 30 10:52:38 BRT 2021","39109","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckAdminAccess_AdminAccessRights","CheckAdminAccess_AdminAccessRights","Test with admin user to show access is permitted. Try to access the url: '/AdminAccessRights'. Should fail if page doesn't load
"
"passed","Tue Mar 30 10:42:44 BRT 2021","Tue Mar 30 10:43:10 BRT 2021","25634","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_AdminAccessRights","CheckNotAdminAccess_AdminAccessRights","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 13:39:38 BRT 2021","Tue Mar 30 13:40:46 BRT 2021","68854","","EqtnExpression","","COSD_Tests.Tests.EqtnExpression","AddControlVariableBoolean","AddControlVariableBoolean","Add Control Variable with BOOLEAN value. Should fail if can't save it
"
"passed","Tue Mar 30 10:46:43 BRT 2021","Tue Mar 30 10:47:11 BRT 2021","28797","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_AdminUserDefinedReports","CheckNotAdminAccess_AdminUserDefinedReports","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 13:01:22 BRT 2021","Tue Mar 30 13:03:00 BRT 2021","97861","","AdminShadowUser","","COSD_Tests.Tests.AdminShadowUser","SelectUserStatusAvailable","SelectUserStatusAvailable","Show User, Able to Select Account with status <Available> and shadow user
"
"passed","Tue Mar 30 10:56:52 BRT 2021","Tue Mar 30 10:57:28 BRT 2021","35705","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckAdminAccess_AdminPasswordPolicy","CheckAdminAccess_AdminPasswordPolicy","Test with admin user to show access is permitted. Try to access the url: '/AdminPasswordPolicy'. Should fail if page doesn't load
"
"passed","Tue Mar 30 11:13:59 BRT 2021","Tue Mar 30 11:15:01 BRT 2021","61475","","AdminUserInvite","","COSD_Tests.Tests.AdminUserInvite","DateExpiredRejected","DateExpiredRejected","User Invite, [Invites Users], Invitation to joe.inventory@weblakes.com, expiry date in the past is rejected
"
"passed","Tue Mar 30 11:12:08 BRT 2021","Tue Mar 30 11:13:04 BRT 2021","56000","","AdminUserInvite","","COSD_Tests.Tests.AdminUserInvite","InvalidEmailRejected","InvalidEmailRejected","User Invite, [Invites Users], Invitation to user foo is rejected
"
"failed","Tue Mar 30 15:27:41 BRT 2021","Tue Mar 30 15:28:48 BRT 2021","66167","","HHRP.Refine","","COSD_Tests.Tests.HHRPRefine","RefinementRunWithoutExclusionRuns","RefinementRunWithoutExclusionRuns","Refinement run without exclusion runs
"
"failed","Tue Mar 30 17:20:16 BRT 2021","Tue Mar 30 17:21:06 BRT 2021","50386","","WFTrack.Calendar","","COSD_Tests.Tests.WFTrackCalendar","VerifyUpdateShowTicketsProperDayWeekView","VerifyUpdateShowTicketsProperDayWeekView","Verify Update to Ticket Shows ticket on proper day of Week view
"
"passed","Tue Mar 30 10:57:28 BRT 2021","Tue Mar 30 10:58:13 BRT 2021","44731","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckAdminAccess_AdminChangeLog","CheckAdminAccess_AdminChangeLog","Test with admin user to show access is permitted. Admin user sign in and try to access '/AdminChangeLog' URL. It expects normal page load
"
"passed","Tue Mar 30 11:13:04 BRT 2021","Tue Mar 30 11:13:59 BRT 2021","55623","","AdminUserInvite","","COSD_Tests.Tests.AdminUserInvite","ValidEmailAccepted","ValidEmailAccepted","User Invite, [Invites Users], Invitation to joe.inventory@weblakes.com is accepted
"
"passed","Tue Mar 30 10:47:11 BRT 2021","Tue Mar 30 10:47:36 BRT 2021","24840","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_ProjectMappingAdmin","CheckNotAdminAccess_ProjectMappingAdmin","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"failed","Tue Mar 30 16:56:23 BRT 2021","Tue Mar 30 16:57:32 BRT 2021","68811","","LogOn","","COSD_Tests.Tests.LogOn","ForgotPasswordToValidAccountEmailResultsInEmailToEndUserEmail","ForgotPasswordToValidAccountEmailResultsInEmailToEndUserEmail","Forgot Password to valid account email results in email to end user email
"
"passed","Tue Mar 30 16:52:13 BRT 2021","Tue Mar 30 16:52:57 BRT 2021","44899","","HHRP.Run","","COSD_Tests.Tests.HHRPRun","PrioritizationRunBadInputNumbersForDistanceInputsGivesError","PrioritizationRunBadInputNumbersForDistanceInputsGivesError","Prioritization run, bad input numbers for distance inputs gives error message
"
"passed","Tue Mar 30 13:33:47 BRT 2021","Tue Mar 30 13:34:56 BRT 2021","68442","","EqtnExpression","","COSD_Tests.Tests.EqtnExpression","AddControlRequestWithoutName","AddControlRequestWithoutName","Add Control Requests without name. Should fail if can add.
"
"passed","Tue Mar 30 15:36:06 BRT 2021","Tue Mar 30 15:37:04 BRT 2021","57622","","HHRP.Results","","COSD_Tests.Tests.HHRPResults","DeviceLevelScore","DeviceLevelScore","Device Level Score
"
"passed","Tue Mar 30 11:00:47 BRT 2021","Tue Mar 30 11:01:30 BRT 2021","43815","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckAdminAccess_AdminThemeDefaults","CheckAdminAccess_AdminThemeDefaults","Test with admin user to show access is permitted. Admin user sign in and try to access '/AdminThemeDefaults' URL. It expects normal page load
"
"passed","Tue Mar 30 15:33:17 BRT 2021","Tue Mar 30 15:34:14 BRT 2021","57129","","HHRP.Results","","COSD_Tests.Tests.HHRPResults","FacilityLevelScore","FacilityLevelScore","Facility Level Score
"
"passed","Tue Mar 30 14:57:39 BRT 2021","Tue Mar 30 14:59:10 BRT 2021","90339","","HHRP.Distance","","COSD_Tests.Tests.HHRPDistance","HHRPDistanceRowWithDistanceInTwoBoxesPasses","HHRPDistanceRowWithDistanceInTwoBoxesPasses","hhrp distance, row with distance in t two boxes passes
"
"passed","Tue Mar 30 15:25:36 BRT 2021","Tue Mar 30 15:27:02 BRT 2021","85517","","HHRP.Management","","COSD_Tests.Tests.HHRPManagement","FilterRunColumnYes","FilterRunColumnYes","Filter run column with 'Yes' yields 4 entires
"
"passed","Tue Mar 30 11:11:12 BRT 2021","Tue Mar 30 11:12:08 BRT 2021","55637","","AdminUserInvite","","COSD_Tests.Tests.AdminUserInvite","RegisteredUsersResendInvitationYes","RegisteredUsersResendInvitationYes","User Invite, Show Claimed; Resend.  [Yes, Resend] resent invitation
"
"passed","Tue Mar 30 13:37:29 BRT 2021","Tue Mar 30 13:38:30 BRT 2021","61891","","EqtnExpression","","COSD_Tests.Tests.EqtnExpression","AddControlVariableFloat","AddControlVariableFloat","Add Control Variable with FLOAT value. Should fail if can't save it
"
"failed","Tue Mar 30 16:50:42 BRT 2021","Tue Mar 30 16:51:26 BRT 2021","44263","","HHRP.Run","","COSD_Tests.Tests.HHRPRun","PrioritizationRunSelectFacilityStep","PrioritizationRunSelectFacilityStep","Prioritization run, select facility step, specific facility - must select a facility to proceed
"
"passed","Tue Mar 30 11:02:49 BRT 2021","Tue Mar 30 11:03:29 BRT 2021","40272","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckAdminAccess_WizSyncInventory","CheckAdminAccess_WizSyncInventory","Test with admin user to show access is permitted. Admin user sign in and try to access '/WizSyncInventory' URL. It expects normal page load
"
"passed","Tue Mar 30 10:43:10 BRT 2021","Tue Mar 30 10:43:35 BRT 2021","25027","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_GroupInventoryAccessRight","CheckNotAdminAccess_GroupInventoryAccessRight","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 10:48:28 BRT 2021","Tue Mar 30 10:48:53 BRT 2021","24518","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_AdminThemeDefaults","CheckNotAdminAccess_AdminThemeDefaults","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 11:08:31 BRT 2021","Tue Mar 30 11:09:19 BRT 2021","48400","","AdminUserInvite","","COSD_Tests.Tests.AdminUserInvite","PendingInvitationsResendInvitationNo","PendingInvitationsResendInvitationNo","User Invite, Show Unclaimed; Resend.  [No, Cancel] does not resend invitation
"
"failed","Tue Mar 30 16:48:51 BRT 2021","Tue Mar 30 16:49:57 BRT 2021","66270","","HHRP.Run","","COSD_Tests.Tests.HHRPRun","QueuePrioritizationRunSpecificFacility","QueuePrioritizationRunSpecificFacility","Queue prioritization Run - specific facility
"
"passed","Tue Mar 30 10:45:51 BRT 2021","Tue Mar 30 10:46:17 BRT 2021","26113","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_AdminPasswordPolicy","CheckNotAdminAccess_AdminPasswordPolicy","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 11:07:39 BRT 2021","Tue Mar 30 11:08:31 BRT 2021","52117","","AdminUserInvite","","COSD_Tests.Tests.AdminUserInvite","PendingInvitationsDisplayed","PendingInvitationsDisplayed","User Unvite, show Claimed - updates grid to show invted users claiming invitation
"
"passed","Tue Mar 30 10:43:35 BRT 2021","Tue Mar 30 10:44:00 BRT 2021","24702","","AdminSecurity","","COSD_Tests.Tests.AdminSecurity","CheckNotAdminAccess_GroupMembership","CheckNotAdminAccess_GroupMembership","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
