"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 29 19:20:36 PDT 2021","Mon Mar 29 19:21:43 PDT 2021","66964","","Document.Browser","","BOEM_Tests.Tests.DocumentBrowser","VerifyChangesToSettingsRemembered","VerifyChangesToSettingsRemembered","verify changes to settings remembered
"
"passed","Mon Mar 29 19:59:05 PDT 2021","Mon Mar 29 20:00:16 PDT 2021","70777","","EIDshBrdEmissions","","BOEM_Tests.Tests.EIDshBrdEmissions","SettingsDefault","SettingsDefault","Verify settings when user clicks [default] in settings page
"
"passed","Tue Mar 30 03:26:23 PDT 2021","Tue Mar 30 03:29:32 PDT 2021","189208","","Reports","","BOEM_Tests.Tests.Reports","EmissionEquationDescriptions","EmissionEquationDescriptions","Generate Reports about 'Non-Platform Pollutant Totals' and verify the current page
"
"failed","Mon Mar 29 21:26:07 PDT 2021","Mon Mar 29 21:28:35 PDT 2021","148417","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_4","EISQuestionnaire_4","Select 20075-1 Facility, Select FUG500 Emission Unit, Enter '0' to Duration, Vessel Power, Engine Load Factor and Vessel Model Year.After that, verify if the emission of CH4 is '0'
"
"passed","Tue Mar 30 04:24:11 PDT 2021","Tue Mar 30 04:25:09 PDT 2021","57879","","Url","","BOEM_Tests.Tests.Url","AccessURL1_Input_NavComplexConfig_BoemComples","AccessURL1_Input_NavComplexConfig_BoemComples","Visit /Input/NavComplexConfig/Boemcomplex and assure page loads
"
"passed","Mon Mar 29 19:03:32 PDT 2021","Mon Mar 29 19:04:52 PDT 2021","80017","","DataEntry","","BOEM_Tests.Tests.DataEntry","ChangeLatLongAndCheckUTMsValues","ChangeLatLongAndCheckUTMsValues","Change the latitude/longitude values and check UTMs values.
"
"passed","Mon Mar 29 22:25:22 PDT 2021","Mon Mar 29 22:28:56 PDT 2021","214328","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_28","EISQuestionnaire_28","Access Right: Tab - Data Request - View, control is visible
"
"passed","Tue Mar 30 01:23:25 PDT 2021","Tue Mar 30 01:24:23 PDT 2021","58404","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","EmissionsInPlatformEmissions","EmissionsInPlatformEmissions","Ensure access denied to Emissions in Platform & Emissions
"
"passed","Mon Mar 29 19:22:31 PDT 2021","Mon Mar 29 19:23:22 PDT 2021","51112","","Document.Browser","","BOEM_Tests.Tests.DocumentBrowser","Operator1CanOnlySeeDocumentsInTheirInventories","Operator1CanOnlySeeDocumentsInTheirInventories","Operator 1 can only see documents in their inventories
"
"passed","Mon Mar 29 22:11:43 PDT 2021","Mon Mar 29 22:14:54 PDT 2021","190119","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_24","EISQuestionnaire_24","Access Right Contorls - View, control is visible
"
"passed","Mon Mar 29 23:25:55 PDT 2021","Mon Mar 29 23:28:51 PDT 2021","175441","","EMToolsCERS","","BOEM_Tests.Tests.EMToolsCERS","ExportNonPointSelectLocationMetricTonsCriteria","ExportNonPointSelectLocationMetricTonsCriteria","Export EIS CERS NonPoint, Select Location, Metric tons, criteria
"
"passed","Mon Mar 29 16:56:53 PDT 2021","Mon Mar 29 16:57:49 PDT 2021","56493","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","InventoryLockedOGORDataImportAccessDenied","InventoryLockedOGORDataImportAccessDenied","Inventory Locked, OGOR Data Import should give 'access denied' message
"
"passed","Mon Mar 29 17:34:35 PDT 2021","Mon Mar 29 17:37:03 PDT 2021","147628","","AccessRights","","BOEM_Tests.Tests.AdminAccessRights","CheckUserDefinedReports","CheckUserDefinedReports","Remove all access rights from reports and verify only 'User-Defined Reports' is available in 'All Reports View' page.
"
"passed","Mon Mar 29 19:19:27 PDT 2021","Mon Mar 29 19:20:36 PDT 2021","69304","","Document.Browser","","BOEM_Tests.Tests.DocumentBrowser","SetttingsSingleSourceLimitsBrowserToJustThatSource","SetttingsSingleSourceLimitsBrowserToJustThatSource","setttings, single source, limits browser to just that source
"
"passed","Mon Mar 29 17:01:15 PDT 2021","Mon Mar 29 17:02:29 PDT 2021","73885","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","CheckUserInAccountActivity","CheckUserInAccountActivity","Check if user in Account Activity is qa_boem@weblakes.com
"
"passed","Mon Mar 29 17:39:32 PDT 2021","Mon Mar 29 17:41:43 PDT 2021","131023","","AccessRights","","BOEM_Tests.Tests.AdminAccessRights","VerifyMenuDashboardsAdmin","VerifyMenuDashboardsAdmin","Verify if only Menu, Dashboards and Admin options are available. Should be fail if there are any more option
"
"passed","Mon Mar 29 18:08:29 PDT 2021","Mon Mar 29 18:09:35 PDT 2021","65511","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_Admin_AdminGroups_Create","CheckAccess_Admin_AdminGroups_Create","Test with admin user to show access is permitted. Try to access the url: '/AdminGroups/Create'. Should fail if page doesn't load
"
"passed","Mon Mar 29 18:30:28 PDT 2021","Mon Mar 29 18:31:44 PDT 2021","75599","","AdminUserInvite","","BOEM_Tests.Tests.AdminUserInvite","ClaimedInvitedUsers_ResendInvitationYes_True","ClaimedInvitedUsers_ResendInvitationYes_True","User Invite, Show Claimed; Resend.  [Yes, Resend] resent invitation
"
"failed","Mon Mar 29 17:21:34 PDT 2021","Mon Mar 29 17:22:27 PDT 2021","52553","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureUserAccountActivityLogsActivity","AccessFeatureUserAccountActivityLogsActivity","Access feature : User Account Activity Logs Activity
"
"passed","Mon Mar 29 17:53:20 PDT 2021","Mon Mar 29 17:54:18 PDT 2021","57858","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_AdminGroups","CheckAccess_AdminGroups","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 19:38:24 PDT 2021","Mon Mar 29 19:39:04 PDT 2021","39643","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","OPDAreaExpand","OPDAreaExpand","Emissions by OPD Area, V restores display 
"
"passed","Tue Mar 30 04:39:45 PDT 2021","Tue Mar 30 04:40:38 PDT 2021","53234","","Url","","BOEM_Tests.Tests.Url","AccessURL17_Toaster_NotificationList","AccessURL17_Toaster_NotificationList","Try to access the url: '/Toaster/NotificationList'. Should fail if page doesn't load
"
"passed","Tue Mar 30 00:02:43 PDT 2021","Tue Mar 30 00:03:29 PDT 2021","46213","","FacilityProfile","","BOEM_Tests.Tests.FacilityProfile","VerifySearchInvalidDropdown_NoSuchFacilityInput_NotFound","VerifySearchInvalidDropdown_NoSuchFacilityInput_NotFound","Verify search for 'No Such Facility' does not return list
"
"passed","Tue Mar 30 01:24:23 PDT 2021","Tue Mar 30 01:25:17 PDT 2021","54153","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","DeleteEmissionsFacilitiesInPlatformEmissions","DeleteEmissionsFacilitiesInPlatformEmissions","Ensure access denied to delete Emissions Facilities in Platform & Emissions
"
"passed","Mon Mar 29 19:46:37 PDT 2021","Mon Mar 29 19:47:38 PDT 2021","61077","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","OPDAreaEnterPageOne","OPDAreaEnterPageOne","Emissions By OPD Area, Enter 1 to return to page 1
"
"failed","Mon Mar 29 18:18:01 PDT 2021","Mon Mar 29 18:18:52 PDT 2021","50801","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAdminAccess_ProjectMappingAdmin","CheckAdminAccess_ProjectMappingAdmin","Test with admin user to show access is permitted. Admin user sign in and try to access '/ProjectMappingAdmin' URL. It expects normal page load
"
"passed","Mon Mar 29 23:43:57 PDT 2021","Mon Mar 29 23:46:47 PDT 2021","169923","","EMToolsGHG","","BOEM_Tests.Tests.EMToolsGHG","ExportFacilityeGGRT","ExportFacilityeGGRT","Export Facility '1 20075-1 FF 1 20075 - Cantium, LLC (03481) Bay Marchand FIXED (Fixed Leg Platform)' e-GGRT
"
"failed","Mon Mar 29 20:55:31 PDT 2021","Mon Mar 29 20:59:25 PDT 2021","234342","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_18","EIQuestionnaireLO_18","Verify Access Right - Tab Speciation is not editable
"
"passed","Tue Mar 30 00:41:41 PDT 2021","Tue Mar 30 00:50:09 PDT 2021","507538","","InventoryCfg","","BOEM_Tests.Tests.InventoryCfg","TransferResourcesToANewInventory","TransferResourcesToANewInventory","Try to transfer resources to a new inventory. Should fail if can't create a new inventory.
"
"passed","Mon Mar 29 18:22:56 PDT 2021","Mon Mar 29 18:23:35 PDT 2021","38630","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAdminAccess_WizSyncInventory","CheckAdminAccess_WizSyncInventory","Test with admin user to show access is permitted. Admin user sign in and try to access '/WizSyncInventory' URL. It expects normal page load
"
"passed","Mon Mar 29 19:56:32 PDT 2021","Mon Mar 29 19:58:01 PDT 2021","88185","","EIDshBrdEmissions","","BOEM_Tests.Tests.EIDshBrdEmissions","CompressExpandAll","CompressExpandAll","Verify Click [Compress All], Followed by [Expand all]; FIRST SHRINKS ALL PANELS AND THEN EXPANDS ALL PANELS
"
"passed","Tue Mar 30 03:32:27 PDT 2021","Tue Mar 30 03:36:06 PDT 2021","219798","","Reports","","BOEM_Tests.Tests.Reports","EmissionFactorByStatus","EmissionFactorByStatus","Generate Reports about 'Emission Factor By Status' and verify the current page
"
"passed","Mon Mar 29 21:36:17 PDT 2021","Mon Mar 29 21:38:12 PDT 2021","114531","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_8","EISQuestionnaire_8","Verify Zero all months results in 0 QA/QC errors
"
"passed","Mon Mar 29 21:11:39 PDT 2021","Mon Mar 29 21:13:38 PDT 2021","118853","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_23","EIQuestionnaireLO_23","verify result grid shows only periods covered by move on/move off date for start of year when calculating emissions
"
"passed","Mon Mar 29 18:57:44 PDT 2021","Mon Mar 29 19:00:01 PDT 2021","137067","","DataEntry","","BOEM_Tests.Tests.DataEntry","ValueOnRequiredField","ValueOnRequiredField","Value on Required field
"
"failed","Mon Mar 29 22:14:54 PDT 2021","Mon Mar 29 22:18:20 PDT 2021","206390","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_25","EISQuestionnaire_25","Access Right Contorls - View, control is not visible
"
"passed","Tue Mar 30 02:32:44 PDT 2021","Tue Mar 30 02:36:29 PDT 2021","224868","","Reports","","BOEM_Tests.Tests.Reports","ComplexPollutantTotalsReport","ComplexPollutantTotalsReport","Generate a Report about 'Complex Pollutant Totals' and verify the current page
"
"passed","Mon Mar 29 19:27:33 PDT 2021","Mon Mar 29 19:28:43 PDT 2021","70411","","DshBrdAdmin","","BOEM_Tests.Tests.DshBrdAdmin","DashboardSettings_TurnOnSingleActivity_True","DashboardSettings_TurnOnSingleActivity_True","Set Period to This Month (if not set). Click [Settings], turn off all activites. Select single activity. Click [Save]. Verify dashboard shows only selected activity
"
"passed","Tue Mar 30 03:40:26 PDT 2021","Tue Mar 30 03:45:01 PDT 2021","274291","","Reports","","BOEM_Tests.Tests.Reports","EmissionFactorByStatus_NoEmissionsFactors_Reports_1","EmissionFactorByStatus_NoEmissionsFactors_Reports_1","Generate Reports about 'Emission Factor by Status' and verify the current pages
"
"passed","Mon Mar 29 17:25:36 PDT 2021","Mon Mar 29 17:26:24 PDT 2021","48345","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureApplicationsLogsSettingsLogsPrivilegedActivity","AccessFeatureApplicationsLogsSettingsLogsPrivilegedActivity","Access Feature : applications logs / settings logs priveleged activity
"
"passed","Mon Mar 29 17:55:20 PDT 2021","Mon Mar 29 17:56:16 PDT 2021","56019","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_GroupInventoryAccessRight","CheckAccess_GroupInventoryAccessRight","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"failed","Mon Mar 29 17:30:15 PDT 2021","Mon Mar 29 17:31:27 PDT 2021","71781","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureTradeSecretReportReportOnApprovedEntriesLogsActivity","AccessFeatureTradeSecretReportReportOnApprovedEntriesLogsActivity","Access Feature : Trade secret report, report on approved entries logs activity
"
"passed","Mon Mar 29 16:37:26 PDT 2021","Mon Mar 29 16:38:32 PDT 2021","66602","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","DeleteEmissionsUnitsInPlatformEmissions","DeleteEmissionsUnitsInPlatformEmissions","Ensure access denied to delete Emissions Units in Platform & Emissions
"
"passed","Mon Mar 29 20:07:25 PDT 2021","Mon Mar 29 20:10:49 PDT 2021","203567","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_3","EIQuestionnaireLO_3","Verify access right - calculator tab visible
"
"passed","Mon Mar 29 19:41:51 PDT 2021","Mon Mar 29 19:42:28 PDT 2021","36891","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","PollutantAreaMaximize","PollutantAreaMaximize","Emissions by Pollutant and OPD Area, / maximizes display
"
"failed","Mon Mar 29 19:36:32 PDT 2021","Mon Mar 29 19:37:34 PDT 2021","62125","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","SelectDefaultInSettingsPage","SelectDefaultInSettingsPage","Settings, Defaults : results in table of CO2, CO, NOX, SO2 and corresponding graphs
"
"passed","Mon Mar 29 18:07:15 PDT 2021","Mon Mar 29 18:07:53 PDT 2021","37637","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_JobQueueSyncInventory","CheckAccess_JobQueueSyncInventory","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 23:54:26 PDT 2021","Mon Mar 29 23:55:08 PDT 2021","41922","","EqtnExpression","","BOEM_Tests.Tests.EqtnExpression","AddDataRequestWithName","AddDataRequestWithName","Add Data Requests with 4 letter name and 4 letter description. Should fail if can't add.
"
"failed","Mon Mar 29 18:18:52 PDT 2021","Mon Mar 29 18:19:28 PDT 2021","36071","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAdminAccess_JobQueueProjectMaps","CheckAdminAccess_JobQueueProjectMaps","Test with admin user to show access is permitted. Admin user sign in and try to access '/JobQueueProjectMaps' URL. It expects normal page load
"
"failed","Tue Mar 30 01:02:06 PDT 2021","Tue Mar 30 01:04:10 PDT 2021","124253","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","GlycolEmissionsImport","GlycolEmissionsImport","Ensure Inventory is Locked. Verify if Glycol Emissions Import page can not be accessed.
"
"passed","Tue Mar 30 01:21:16 PDT 2021","Tue Mar 30 01:21:57 PDT 2021","40711","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","ProcessesInPlatformEmissions","ProcessesInPlatformEmissions","Ensure access denied to Processes in Platform & Emissions
"
"passed","Mon Mar 29 21:49:25 PDT 2021","Mon Mar 29 21:51:42 PDT 2021","137616","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_15","EISQuestionnaire_15","Attempt to Add existing unit fails
"
"passed","Mon Mar 29 23:53:40 PDT 2021","Mon Mar 29 23:54:26 PDT 2021","45922","","EqtnExpression","","BOEM_Tests.Tests.EqtnExpression","AddDataRequestWithoutName","AddDataRequestWithoutName","Add Data Requests without name. Should fail if can add.
"
"passed","Tue Mar 30 01:35:06 PDT 2021","Tue Mar 30 01:35:42 PDT 2021","35331","","LogOn","","BOEM_Tests.Tests.LogOn","Login_With_Lower_Case_Username","Login_With_Lower_Case_Username","Login with all lower case account name is accepted eg (qa_boem@weblakes.com)
"
"passed","Tue Mar 30 01:32:01 PDT 2021","Tue Mar 30 01:32:52 PDT 2021","50276","","LogOn","","BOEM_Tests.Tests.LogOn","Log_On_Valid_User_Name_Valid_Password_Is_Accepted","Log_On_Valid_User_Name_Valid_Password_Is_Accepted","Log On valid user name, valid password is accepted
"
"passed","Mon Mar 29 17:09:57 PDT 2021","Mon Mar 29 17:11:02 PDT 2021","65364","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureAdminGroupsLogsActivity","AccessFeatureAdminGroupsLogsActivity","Access Feature Admin Groups, logs activity
"
"passed","Mon Mar 29 17:51:48 PDT 2021","Mon Mar 29 17:52:20 PDT 2021","31416","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_AllActivityMapleLeafs","CheckAccess_AllActivityMapleLeafs","Admin user sign in and try to access /Activity/AllActivityList?appKey=MapleLeafs URL. It expects the grid show no values
"
"passed","Tue Mar 30 02:23:16 PDT 2021","Tue Mar 30 02:25:42 PDT 2021","146215","","Reports","","BOEM_Tests.Tests.Reports","ReleasePointsListReport","ReleasePointsListReport","Generate Report tests using Release Points List
"
"passed","Tue Mar 30 00:06:37 PDT 2021","Tue Mar 30 00:07:58 PDT 2021","80236","","FacilityProfile","","BOEM_Tests.Tests.FacilityProfile","NavigatorShowPrevious_PreviousPressed_True","NavigatorShowPrevious_PreviousPressed_True","Verify that [show previous] changes to previous facility. Verify that [show first], [show previous], [show next], [show last] are active
"
"passed","Tue Mar 30 04:31:11 PDT 2021","Tue Mar 30 04:32:13 PDT 2021","62350","","Url","","BOEM_Tests.Tests.Url","AccessURL8_DocBrowser","AccessURL8_DocBrowser","Try to access the url: '/DocBrowser'. Should be fail if page doesn't load
"
"passed","Tue Mar 30 04:52:14 PDT 2021","Tue Mar 30 04:54:27 PDT 2021","132828","","WizEISExpImp","","BOEM_Tests.Tests.WizEISExpImp","JobSubmittedForPointsEmissionExport","JobSubmittedForPointsEmissionExport","Verify Job Is Submitted for Point Emissions Export
"
"passed","Tue Mar 30 02:07:51 PDT 2021","Tue Mar 30 02:09:13 PDT 2021","81343","","Map","","BOEM_Tests.Tests.Map","SearchWithNothingFound","SearchWithNothingFound","search with nothing found
"
"passed","Tue Mar 30 00:33:25 PDT 2021","Tue Mar 30 00:35:18 PDT 2021","112705","","GriddedEmissions","","BOEM_Tests.Tests.GriddedEmissions","GRIDDEDEMISSIONS13","GRIDDEDEMISSIONS13","Emissions: Both, Units: Tons, Pollutant Group: All, Period Class: July, Method: Facility, Pollutant: SO2
"
"passed","Tue Mar 30 02:14:29 PDT 2021","Tue Mar 30 02:18:15 PDT 2021","225514","","Reports","","BOEM_Tests.Tests.Reports","ComplexListReport","ComplexListReport","Generate Report tests using Complex List
"
"passed","Mon Mar 29 19:30:25 PDT 2021","Mon Mar 29 19:31:22 PDT 2021","56964","","DshBrdAdmin","","BOEM_Tests.Tests.DshBrdAdmin","DashboardAdmin_CompressAreas_ExpandAreas","DashboardAdmin_CompressAreas_ExpandAreas","Click [Compress All], Followed by [Expand all] shrinks and then restores all content areas
"
"passed","Tue Mar 30 01:08:31 PDT 2021","Tue Mar 30 01:11:08 PDT 2021","157200","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","VerifyCancelAndEditButtons","VerifyCancelAndEditButtons","Verify if the cancel and edit buttons can not be found after select a facility
"
"passed","Tue Mar 30 01:06:19 PDT 2021","Tue Mar 30 01:07:46 PDT 2021","86444","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","ImportEISXMLNotSelectable","ImportEISXMLNotSelectable","Verify 'Import EIS XML' is not selectable in Emissions Tools 'EIS CERS Import/Export Tool'
"
"failed","Mon Mar 29 18:22:10 PDT 2021","Mon Mar 29 18:22:56 PDT 2021","46196","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAdminAccess_TradeSecretReports","CheckAdminAccess_TradeSecretReports","Test with admin user to show access is permitted. Admin user sign in and try to access '/TradeSecretReports' URL. It expects normal page load
"
"passed","Tue Mar 30 02:53:28 PDT 2021","Tue Mar 30 03:00:39 PDT 2021","430563","","Reports","","BOEM_Tests.Tests.Reports","MonthlyEmissionsByOPDAreaReport","MonthlyEmissionsByOPDAreaReport","Generate a Report about 'Monthly Emissions By OPD Area' and verify the current page
"
"failed","Tue Mar 30 04:43:31 PDT 2021","Tue Mar 30 04:44:44 PDT 2021","72921","","Url","","BOEM_Tests.Tests.Url","AccessURL21_AdminChangeLog","AccessURL21_AdminChangeLog","Try to access the url: '/AdminChangeLog'. Should fail if page doesn't load
"
"passed","Mon Mar 29 18:02:48 PDT 2021","Mon Mar 29 18:03:20 PDT 2021","32082","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_JobQueueProjectMaps","CheckAccess_JobQueueProjectMaps","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 18:10:26 PDT 2021","Mon Mar 29 18:11:25 PDT 2021","58460","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_Admin_GroupInventoryAccessRight","CheckAccess_Admin_GroupInventoryAccessRight","Test with admin user to show access is permitted. Try to access the url: '/GroupInventoryAccessRight'. Should fail if page doesn't load
"
"failed","Mon Mar 29 18:46:06 PDT 2021","Mon Mar 29 18:47:38 PDT 2021","92048","","ChangeHistory","","BOEM_Tests.Tests.ChangeHistory","VerifyNoDataFound","VerifyNoDataFound","Select '2000 - 2000 Complete Inventory', 'Last Month' and Verify if table does not say 'no data found'
"
"passed","Mon Mar 29 16:24:45 PDT 2021","Mon Mar 29 16:26:30 PDT 2021","104635","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","AccessAndVerifyImportOption","AccessAndVerifyImportOption","Ensure Inventory is 2017 Complete Inventory. Verify Import option is not available on EIQuestionnaire page.
"
"passed","Mon Mar 29 19:16:03 PDT 2021","Mon Mar 29 19:17:13 PDT 2021","69561","","Document.Browser","","BOEM_Tests.Tests.DocumentBrowser","FilterByUserFilterByDocumentTypeTypeExists","FilterByUserFilterByDocumentTypeTypeExists","Document Browser - Filter By User, Filter By document type, type exists
"
"passed","Mon Mar 29 16:36:34 PDT 2021","Mon Mar 29 16:37:26 PDT 2021","51638","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","DeleteReleasePointsInPlatformEmissions","DeleteReleasePointsInPlatformEmissions","Ensure access denied to delete Release Points in Platform & Emissions
"
"passed","Mon Mar 29 21:20:28 PDT 2021","Mon Mar 29 21:23:39 PDT 2021","190607","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_2","EISQuestionnaire_2","Enter the name, select and verify facilities from the grid. Should be fail if falicity id is not correct
"
"failed","Mon Mar 29 20:17:15 PDT 2021","Mon Mar 29 20:20:15 PDT 2021","179983","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_6","EIQuestionnaireLO_6","Verify access right - calculator tab / edit (calculate/recalculat) button is NOT visible
"
"passed","Mon Mar 29 20:59:25 PDT 2021","Mon Mar 29 21:03:26 PDT 2021","241365","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_19","EIQuestionnaireLO_19","Verify calc method controls visible when calc method access right set to true
"
"passed","Mon Mar 29 19:29:48 PDT 2021","Mon Mar 29 19:30:25 PDT 2021","36855","","DshBrdAdmin","","BOEM_Tests.Tests.DshBrdAdmin","DashboardAdmin_CompressAreas","DashboardAdmin_CompressAreas","Click [Compress All] results in compressing all content areas
"
"passed","Mon Mar 29 23:40:36 PDT 2021","Mon Mar 29 23:43:57 PDT 2021","200508","","EMToolsFacilityMetaData","","BOEM_Tests.Tests.EMToolsFacilityMetaData","ExportBlankTemplate","ExportBlankTemplate","Export Blank Template on Facility Data Import/Export
"
"passed","Mon Mar 29 18:00:45 PDT 2021","Mon Mar 29 18:01:28 PDT 2021","42537","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_AdminChangeLog","CheckAccess_AdminChangeLog","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 19:33:17 PDT 2021","Mon Mar 29 19:34:10 PDT 2021","52970","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","PollutantsCountCorrect","PollutantsCountCorrect","Pollutants Count Correct
"
"failed","Mon Mar 29 16:15:09 PDT 2021","Mon Mar 29 16:16:56 PDT 2021","107243","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","GlycolEmissionsImport","GlycolEmissionsImport","Ensure Inventory is 2014 Complete Inventory and it is locked. Verify if Glycol Emissions Import page can not be accessed.
"
"passed","Mon Mar 29 17:57:53 PDT 2021","Mon Mar 29 17:58:27 PDT 2021","33594","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_ReviewInvitations","CheckAccess_ReviewInvitations","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 01:11:08 PDT 2021","Tue Mar 30 01:15:04 PDT 2021","236005","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","VerifyImportOption","VerifyImportOption","Verify if the import option is not available after select a facility
"
"passed","Mon Mar 29 18:07:53 PDT 2021","Mon Mar 29 18:08:29 PDT 2021","36403","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_Admin_AdminGroups","CheckAccess_Admin_AdminGroups","Test with admin user to show access is permitted. Try to access the url: '/AdminGroups'. Should fail if page doesn't load
"
"passed","Mon Mar 29 19:37:34 PDT 2021","Mon Mar 29 19:38:24 PDT 2021","49813","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","OPDAreaCollapse","OPDAreaCollapse","Emissions by OPD Area, ^ button rolls up display
"
"failed","Mon Mar 29 17:15:34 PDT 2021","Mon Mar 29 17:16:43 PDT 2021","69422","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureAccessRightsManagerEditRightsLogsActivity","AccessFeatureAccessRightsManagerEditRightsLogsActivity","Access Feature : Access Rights Manager, Edit Rights, Logs activity
"
"passed","Tue Mar 30 00:37:08 PDT 2021","Tue Mar 30 00:38:36 PDT 2021","88022","","InventoryCfg","","BOEM_Tests.Tests.InventoryCfg","VerifyInventoryYearBox","VerifyInventoryYearBox","Select a InventoryName and Verify the inventory year box. Should be fail if it doesn't find the year description text
"
"passed","Mon Mar 29 18:21:34 PDT 2021","Mon Mar 29 18:22:10 PDT 2021","36078","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAdminAccess_Diagnostics","CheckAdminAccess_Diagnostics","Test with admin user to show access is permitted. Admin user sign in and try to access '/Diagnostics' URL. It expects normal page load
"
"passed","Mon Mar 29 18:05:19 PDT 2021","Mon Mar 29 18:06:18 PDT 2021","58262","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_TradeSecretReport","CheckAccess_TradeSecretReport","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"failed","Mon Mar 29 17:37:03 PDT 2021","Mon Mar 29 17:39:32 PDT 2021","149212","","AccessRights","","BOEM_Tests.Tests.AdminAccessRights","CheckFacilityListAccessLevel","CheckFacilityListAccessLevel","Verify if 'Facility List' admin access right has 'Platform'
"
"passed","Tue Mar 30 02:25:42 PDT 2021","Tue Mar 30 02:28:16 PDT 2021","154096","","Reports","","BOEM_Tests.Tests.Reports","ComplexQAReport","ComplexQAReport","Generate Report tests using Complex QA
"
